file,sha256_time,md5_time,blake2_time
essay_sharks.txt,3.504753112792969e-05,3.600120544433594e-05,0.0012092590332031
essay_sharks.txt,3.9255619049072265e-06,6.805896759033203e-06,1.065826416015625e-05
essay_sharks.txt,0.0001901952000334859,0.0002061342999804765,0.0002115652000065893
